2020-05-23 21:56:02,910 INFO  BatteryAmbassador - An electric vehicle has been registered. Vehicle id: veh_4
2020-05-23 21:56:36,490 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5254.15 Wh, state of charge=0.31, time=359000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,490 INFO  ElectricVehicle - [Recuperating] name=veh_4, capacity=4442.54 Wh, state of charge=0.26, time=359000000000 ns, recuperationPower=0.00 Wh, distance=20.95 m
2020-05-23 21:56:36,490 INFO  ElectricVehicle - [Recuperating] name=veh_24, capacity=7565.15 Wh, state of charge=0.45, time=359000000000 ns, recuperationPower=0.03 Wh, distance=30.78 m
2020-05-23 21:56:36,490 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5797.38 Wh, state of charge=0.34, time=359000000000 ns, movementPower=9.02 Wh, distance=12.64 m
2020-05-23 21:56:36,490 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7325.74 Wh, state of charge=0.43, time=359000000000 ns, movementPower=0.35 Wh, distance=6.98 m
2020-05-23 21:56:36,668 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6022.25 Wh, state of charge=0.36, time=360000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,668 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7697.97 Wh, state of charge=0.46, time=360000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,668 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5463.02 Wh, state of charge=0.32, time=360000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,668 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8453.64 Wh, state of charge=0.50, time=360000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,669 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7156.99 Wh, state of charge=0.42, time=360000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,669 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9265.23 Wh, state of charge=0.55, time=360000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,669 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=8719.67 Wh, state of charge=0.52, time=360000000000 ns, movementPower=3.27 Wh, distance=27.00 m
2020-05-23 21:56:36,669 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5253.77 Wh, state of charge=0.31, time=360000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,669 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4443.68 Wh, state of charge=0.26, time=360000000000 ns, movementPower=8.89 Wh, distance=21.64 m
2020-05-23 21:56:36,669 INFO  ElectricVehicle - [Recuperating] name=veh_24, capacity=7581.79 Wh, state of charge=0.45, time=360000000000 ns, recuperationPower=0.03 Wh, distance=27.00 m
2020-05-23 21:56:36,669 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5788.32 Wh, state of charge=0.34, time=360000000000 ns, movementPower=13.51 Wh, distance=15.12 m
2020-05-23 21:56:36,669 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7325.36 Wh, state of charge=0.43, time=360000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,878 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6021.87 Wh, state of charge=0.36, time=361000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,879 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7697.59 Wh, state of charge=0.46, time=361000000000 ns, movementPower=0.35 Wh, distance=6.99 m
2020-05-23 21:56:36,879 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5462.64 Wh, state of charge=0.32, time=361000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,879 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8453.26 Wh, state of charge=0.50, time=361000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,879 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7156.61 Wh, state of charge=0.42, time=361000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,879 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9264.85 Wh, state of charge=0.55, time=361000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,879 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=8716.37 Wh, state of charge=0.52, time=361000000000 ns, movementPower=9.00 Wh, distance=27.43 m
2020-05-23 21:56:36,879 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5253.39 Wh, state of charge=0.31, time=361000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,879 INFO  ElectricVehicle - [Recuperating] name=veh_4, capacity=4434.76 Wh, state of charge=0.26, time=361000000000 ns, recuperationPower=0.00 Wh, distance=21.26 m
2020-05-23 21:56:36,879 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7598.43 Wh, state of charge=0.45, time=361000000000 ns, movementPower=13.02 Wh, distance=27.73 m
2020-05-23 21:56:36,879 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5774.79 Wh, state of charge=0.34, time=361000000000 ns, movementPower=10.30 Wh, distance=16.19 m
2020-05-23 21:56:36,879 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7324.98 Wh, state of charge=0.43, time=361000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,956 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6021.49 Wh, state of charge=0.36, time=362000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,956 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7697.20 Wh, state of charge=0.46, time=362000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,956 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5462.26 Wh, state of charge=0.32, time=362000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,956 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8452.88 Wh, state of charge=0.50, time=362000000000 ns, movementPower=0.35 Wh, distance=6.89 m
2020-05-23 21:56:36,956 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7156.23 Wh, state of charge=0.42, time=362000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,956 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9264.47 Wh, state of charge=0.55, time=362000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,956 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=8707.33 Wh, state of charge=0.52, time=362000000000 ns, movementPower=9.65 Wh, distance=27.73 m
2020-05-23 21:56:36,957 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5253.01 Wh, state of charge=0.31, time=362000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:36,957 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4435.45 Wh, state of charge=0.26, time=362000000000 ns, movementPower=3.46 Wh, distance=21.34 m
2020-05-23 21:56:36,957 INFO  ElectricVehicle - [Recuperating] name=veh_24, capacity=7585.38 Wh, state of charge=0.45, time=362000000000 ns, recuperationPower=0.01 Wh, distance=26.65 m
2020-05-23 21:56:36,957 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5764.45 Wh, state of charge=0.34, time=362000000000 ns, movementPower=13.59 Wh, distance=17.86 m
2020-05-23 21:56:36,957 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7324.60 Wh, state of charge=0.43, time=362000000000 ns, movementPower=0.35 Wh, distance=7.00 m
2020-05-23 21:56:37,130 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6021.11 Wh, state of charge=0.36, time=363000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,131 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7696.82 Wh, state of charge=0.46, time=363000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,131 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5461.88 Wh, state of charge=0.32, time=363000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,132 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8452.51 Wh, state of charge=0.50, time=363000000000 ns, movementPower=0.35 Wh, distance=6.94 m
2020-05-23 21:56:37,132 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7155.85 Wh, state of charge=0.42, time=363000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,132 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9264.09 Wh, state of charge=0.55, time=363000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,132 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=8697.65 Wh, state of charge=0.51, time=363000000000 ns, movementPower=1.37 Wh, distance=27.55 m
2020-05-23 21:56:37,132 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5252.63 Wh, state of charge=0.31, time=363000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,132 INFO  ElectricVehicle - [Recuperating] name=veh_4, capacity=4431.96 Wh, state of charge=0.26, time=363000000000 ns, recuperationPower=0.00 Wh, distance=20.98 m
2020-05-23 21:56:37,132 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7592.49 Wh, state of charge=0.45, time=363000000000 ns, movementPower=9.86 Wh, distance=27.14 m
2020-05-23 21:56:37,132 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5750.83 Wh, state of charge=0.34, time=363000000000 ns, movementPower=19.10 Wh, distance=19.99 m
2020-05-23 21:56:37,132 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7324.21 Wh, state of charge=0.43, time=363000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6020.73 Wh, state of charge=0.36, time=364000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7696.44 Wh, state of charge=0.46, time=364000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5461.50 Wh, state of charge=0.32, time=364000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8452.13 Wh, state of charge=0.50, time=364000000000 ns, movementPower=0.35 Wh, distance=6.94 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7155.47 Wh, state of charge=0.42, time=364000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9263.71 Wh, state of charge=0.55, time=364000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=8696.25 Wh, state of charge=0.51, time=364000000000 ns, movementPower=4.98 Wh, distance=27.42 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5252.25 Wh, state of charge=0.31, time=364000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Recuperating] name=veh_4, capacity=4432.56 Wh, state of charge=0.26, time=364000000000 ns, recuperationPower=0.02 Wh, distance=19.45 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7582.59 Wh, state of charge=0.45, time=364000000000 ns, movementPower=9.74 Wh, distance=27.59 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5731.70 Wh, state of charge=0.34, time=364000000000 ns, movementPower=23.45 Wh, distance=22.26 m
2020-05-23 21:56:37,280 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7323.83 Wh, state of charge=0.43, time=364000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,326 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6020.35 Wh, state of charge=0.36, time=365000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,326 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7696.06 Wh, state of charge=0.46, time=365000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,326 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5461.12 Wh, state of charge=0.32, time=365000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,326 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8451.75 Wh, state of charge=0.50, time=365000000000 ns, movementPower=0.34 Wh, distance=6.85 m
2020-05-23 21:56:37,326 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7155.09 Wh, state of charge=0.42, time=365000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,326 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9263.33 Wh, state of charge=0.55, time=365000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,326 INFO  ElectricVehicle - [Recuperating] name=veh_15, capacity=8691.24 Wh, state of charge=0.51, time=365000000000 ns, recuperationPower=0.00 Wh, distance=26.93 m
2020-05-23 21:56:37,326 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5251.87 Wh, state of charge=0.31, time=365000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,326 INFO  ElectricVehicle - [Recuperating] name=veh_4, capacity=4443.39 Wh, state of charge=0.26, time=365000000000 ns, recuperationPower=0.03 Wh, distance=15.54 m
2020-05-23 21:56:37,326 INFO  ElectricVehicle - [Recuperating] name=veh_24, capacity=7572.83 Wh, state of charge=0.45, time=365000000000 ns, recuperationPower=0.01 Wh, distance=26.65 m
2020-05-23 21:56:37,327 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5708.22 Wh, state of charge=0.34, time=365000000000 ns, movementPower=22.27 Wh, distance=24.13 m
2020-05-23 21:56:37,327 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7323.45 Wh, state of charge=0.43, time=365000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,536 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6019.97 Wh, state of charge=0.36, time=366000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,536 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7695.68 Wh, state of charge=0.46, time=366000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,536 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5460.74 Wh, state of charge=0.32, time=366000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,536 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8451.37 Wh, state of charge=0.50, time=366000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,536 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7154.71 Wh, state of charge=0.42, time=366000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,536 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9262.95 Wh, state of charge=0.55, time=366000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,536 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=8692.24 Wh, state of charge=0.51, time=366000000000 ns, movementPower=0.30 Wh, distance=26.52 m
2020-05-23 21:56:37,536 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5251.49 Wh, state of charge=0.31, time=366000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,536 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4460.02 Wh, state of charge=0.26, time=366000000000 ns, movementPower=1.51 Wh, distance=15.97 m
2020-05-23 21:56:37,537 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7579.31 Wh, state of charge=0.45, time=366000000000 ns, movementPower=18.21 Wh, distance=27.73 m
2020-05-23 21:56:37,537 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5685.91 Wh, state of charge=0.34, time=366000000000 ns, movementPower=23.14 Wh, distance=26.01 m
2020-05-23 21:56:37,537 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7323.07 Wh, state of charge=0.43, time=366000000000 ns, movementPower=0.35 Wh, distance=6.89 m
2020-05-23 21:56:37,641 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6019.59 Wh, state of charge=0.36, time=367000000000 ns, movementPower=0.35 Wh, distance=6.98 m
2020-05-23 21:56:37,641 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7695.30 Wh, state of charge=0.46, time=367000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,641 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5460.36 Wh, state of charge=0.32, time=367000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,641 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8450.99 Wh, state of charge=0.50, time=367000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,641 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7154.33 Wh, state of charge=0.42, time=367000000000 ns, movementPower=0.35 Wh, distance=7.00 m
2020-05-23 21:56:37,642 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9262.57 Wh, state of charge=0.55, time=367000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,642 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=8691.91 Wh, state of charge=0.51, time=367000000000 ns, movementPower=15.30 Wh, distance=27.43 m
2020-05-23 21:56:37,642 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5251.11 Wh, state of charge=0.31, time=367000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,642 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4458.49 Wh, state of charge=0.26, time=367000000000 ns, movementPower=7.39 Wh, distance=16.52 m
2020-05-23 21:56:37,642 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7561.07 Wh, state of charge=0.45, time=367000000000 ns, movementPower=3.29 Wh, distance=27.62 m
2020-05-23 21:56:37,642 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5662.74 Wh, state of charge=0.34, time=367000000000 ns, movementPower=22.32 Wh, distance=27.60 m
2020-05-23 21:56:37,642 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7322.70 Wh, state of charge=0.43, time=367000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,708 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6019.20 Wh, state of charge=0.36, time=368000000000 ns, movementPower=0.39 Wh, distance=7.46 m
2020-05-23 21:56:37,708 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7694.92 Wh, state of charge=0.46, time=368000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,708 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5459.98 Wh, state of charge=0.32, time=368000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,708 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8450.61 Wh, state of charge=0.50, time=368000000000 ns, movementPower=0.34 Wh, distance=6.87 m
2020-05-23 21:56:37,708 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7153.95 Wh, state of charge=0.42, time=368000000000 ns, movementPower=0.36 Wh, distance=7.10 m
2020-05-23 21:56:37,708 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9262.19 Wh, state of charge=0.55, time=368000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,708 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=8676.58 Wh, state of charge=0.51, time=368000000000 ns, movementPower=0.50 Wh, distance=27.18 m
2020-05-23 21:56:37,708 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5250.73 Wh, state of charge=0.31, time=368000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,708 INFO  ElectricVehicle - [Recuperating] name=veh_4, capacity=4451.06 Wh, state of charge=0.26, time=368000000000 ns, recuperationPower=0.01 Wh, distance=15.62 m
2020-05-23 21:56:37,709 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7557.74 Wh, state of charge=0.45, time=368000000000 ns, movementPower=8.22 Wh, distance=27.78 m
2020-05-23 21:56:37,709 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5640.39 Wh, state of charge=0.33, time=368000000000 ns, movementPower=37.62 Wh, distance=30.07 m
2020-05-23 21:56:37,709 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7322.31 Wh, state of charge=0.43, time=368000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6018.79 Wh, state of charge=0.36, time=369000000000 ns, movementPower=0.36 Wh, distance=7.12 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7694.54 Wh, state of charge=0.46, time=369000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5459.60 Wh, state of charge=0.32, time=369000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8450.24 Wh, state of charge=0.50, time=369000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7153.56 Wh, state of charge=0.42, time=369000000000 ns, movementPower=0.35 Wh, distance=6.93 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9261.81 Wh, state of charge=0.55, time=369000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=8676.05 Wh, state of charge=0.51, time=369000000000 ns, movementPower=7.29 Wh, distance=27.25 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5250.35 Wh, state of charge=0.31, time=369000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4455.87 Wh, state of charge=0.26, time=369000000000 ns, movementPower=2.82 Wh, distance=15.82 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7549.50 Wh, state of charge=0.45, time=369000000000 ns, movementPower=1.42 Wh, distance=27.61 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5602.74 Wh, state of charge=0.33, time=369000000000 ns, movementPower=38.21 Wh, distance=32.35 m
2020-05-23 21:56:37,837 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7321.93 Wh, state of charge=0.43, time=369000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6018.40 Wh, state of charge=0.36, time=370000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7694.16 Wh, state of charge=0.46, time=370000000000 ns, movementPower=0.35 Wh, distance=6.92 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5459.22 Wh, state of charge=0.32, time=370000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8449.86 Wh, state of charge=0.50, time=370000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7153.18 Wh, state of charge=0.42, time=370000000000 ns, movementPower=0.35 Wh, distance=6.93 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9261.43 Wh, state of charge=0.55, time=370000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=8668.73 Wh, state of charge=0.51, time=370000000000 ns, movementPower=4.82 Wh, distance=27.24 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5249.97 Wh, state of charge=0.31, time=370000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_4, capacity=4453.02 Wh, state of charge=0.26, time=370000000000 ns, movementPower=6.89 Wh, distance=16.60 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_24, capacity=7548.05 Wh, state of charge=0.45, time=370000000000 ns, movementPower=0.45 Wh, distance=27.22 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_34, capacity=5564.50 Wh, state of charge=0.33, time=370000000000 ns, movementPower=0.60 Wh, distance=31.86 m
2020-05-23 21:56:37,881 INFO  ElectricVehicle - [Discharging] name=veh_44, capacity=7321.55 Wh, state of charge=0.43, time=370000000000 ns, movementPower=0.35 Wh, distance=6.98 m
2020-05-23 21:56:38,089 INFO  ElectricVehicle - [Discharging] name=veh_104, capacity=6018.02 Wh, state of charge=0.36, time=371000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:38,089 INFO  ElectricVehicle - [Discharging] name=veh_55, capacity=7693.78 Wh, state of charge=0.46, time=371000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:38,089 INFO  ElectricVehicle - [Discharging] name=veh_115, capacity=5458.84 Wh, state of charge=0.32, time=371000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:38,089 INFO  ElectricVehicle - [Discharging] name=veh_64, capacity=8449.48 Wh, state of charge=0.50, time=371000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:38,089 INFO  ElectricVehicle - [Discharging] name=veh_74, capacity=7152.80 Wh, state of charge=0.42, time=371000000000 ns, movementPower=0.35 Wh, distance=6.89 m
2020-05-23 21:56:38,089 INFO  ElectricVehicle - [Discharging] name=veh_84, capacity=9261.05 Wh, state of charge=0.55, time=371000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:38,089 INFO  ElectricVehicle - [Discharging] name=veh_15, capacity=8663.88 Wh, state of charge=0.51, time=371000000000 ns, movementPower=6.16 Wh, distance=27.41 m
2020-05-23 21:56:38,089 INFO  ElectricVehicle - [Discharging] name=veh_95, capacity=5249.59 Wh, state of charge=0.31, time=371000000000 ns, movementPower=0.35 Wh, distance=6.95 m
2020-05-23 21:56:38,089 INFO  ElectricVehicle - [Recuperating] name=veh_4, capacity=4446.10 Wh, state of charge=0.26, time=371000000000 ns, recuperationPower=0.00 Wh, distance=16.38 m
